# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3305342	3305926	-	WP_063919914.1	WP_063919914.1		nucleotide exchange factor GrpE	grpE		ATE40_RS15550	585	194	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3306052	3306930	+					nadK		ATE40_RS15555	879		old_locus_tag=ATE40_015555
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3306052	3306930	+	WP_019452304.1	WP_019452304.1		NAD(+) kinase	nadK		ATE40_RS15555	879	292	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3307017	3308678	+					recN		ATE40_RS15560	1662		old_locus_tag=ATE40_015560
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3307017	3308678	+	WP_063919915.1	WP_063919915.1		DNA repair protein RecN	recN		ATE40_RS15560	1662	553	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3308919	3309257	+					bamE		ATE40_RS15565	339		old_locus_tag=ATE40_015565
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3308919	3309257	+	WP_004929101.1	WP_004929101.1		outer membrane protein assembly factor BamE	bamE		ATE40_RS15565	339	112	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3309375	3309659	-							ATE40_RS15570	285		old_locus_tag=ATE40_015570
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3309375	3309659	-	WP_019452302.1	WP_019452302.1		RnfH family protein			ATE40_RS15570	285	94	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3309652	3310086	-							ATE40_RS15575	435		old_locus_tag=ATE40_015575
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3309652	3310086	-	WP_025159544.1	WP_025159544.1		type II toxin-antitoxin system RatA family toxin			ATE40_RS15575	435	144	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3310248	3310730	+					smpB		ATE40_RS15580	483		old_locus_tag=ATE40_015580
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3310248	3310730	+	WP_004929094.1	WP_004929094.1		SsrA-binding protein SmpB	smpB		ATE40_RS15580	483	160	
gene	tmRNA	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3310780	3311143	+					ssrA		ATE40_RS15585	364		old_locus_tag=ATE40_015585
tmRNA		GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3310780	3311143	+				transfer-messenger RNA	ssrA		ATE40_RS15585	364		
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3311441	3312751	-							ATE40_RS15590	1311		old_locus_tag=ATE40_015590
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3311441	3312751	-	WP_063919916.1	WP_063919916.1		serine dehydratase subunit alpha family protein			ATE40_RS15590	1311	436	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3312782	3314113	-							ATE40_RS15595	1332		old_locus_tag=ATE40_015595
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3312782	3314113	-	WP_063919917.1	WP_063919917.1		amino acid permease			ATE40_RS15595	1332	443	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3314450	3316111	-							ATE40_RS15600	1662		old_locus_tag=ATE40_015600
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3314450	3316111	-	WP_063919918.1	WP_063919918.1		DUF2534 family protein			ATE40_RS15600	1662	553	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3316183	3316599	-							ATE40_RS15605	417		old_locus_tag=ATE40_015605
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3316183	3316599	-	WP_244889047.1	WP_244889047.1		DUF2946 domain-containing protein			ATE40_RS15605	417	138	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3316926	3317507	-							ATE40_RS15610	582		old_locus_tag=ATE40_015610
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3316926	3317507	-	WP_063919920.1	WP_063919920.1		LuxR family transcriptional regulator			ATE40_RS15610	582	193	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3317817	3318629	-							ATE40_RS24765	813		
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3317817	3318629	-	WP_156785434.1	WP_156785434.1		hypothetical protein			ATE40_RS24765	813	270	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3318648	3319181	-							ATE40_RS15615	534		old_locus_tag=ATE40_015615
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3318648	3319181	-	WP_063919921.1	WP_063919921.1		type 1 fimbrial protein			ATE40_RS15615	534	177	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3319194	3319685	-							ATE40_RS15620	492		old_locus_tag=ATE40_015620
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3319194	3319685	-	WP_063919922.1	WP_063919922.1		fimbrial protein			ATE40_RS15620	492	163	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3319697	3320200	-							ATE40_RS15625	504		old_locus_tag=ATE40_015625
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3319697	3320200	-	WP_063919977.1	WP_063919977.1		fimbrial protein			ATE40_RS15625	504	167	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3320214	3320864	-							ATE40_RS15630	651		old_locus_tag=ATE40_015630
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3320214	3320864	-	WP_063919923.1	WP_063919923.1		type 1 fimbrial protein			ATE40_RS15630	651	216	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3320900	3321673	-							ATE40_RS15635	774		old_locus_tag=ATE40_015635
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3320900	3321673	-	WP_063919924.1	WP_063919924.1		fimbria/pilus periplasmic chaperone			ATE40_RS15635	774	257	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3321726	3322598	-							ATE40_RS24770	873		
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3321726	3322598	-	WP_156785435.1	WP_156785435.1		hypothetical protein			ATE40_RS24770	873	290	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3322609	3325140	-							ATE40_RS15645	2532		old_locus_tag=ATE40_015645
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3322609	3325140	-	WP_063919926.1	WP_063919926.1		outer membrane usher protein			ATE40_RS15645	2532	843	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3325205	3325744	-							ATE40_RS15650	540		old_locus_tag=ATE40_015650
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3325205	3325744	-	WP_015378836.1	WP_015378836.1		type 1 fimbrial protein			ATE40_RS15650	540	179	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3325845	3326396	-							ATE40_RS15655	552		old_locus_tag=ATE40_015655
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3325845	3326396	-	WP_063919927.1	WP_063919927.1		type 1 fimbrial protein			ATE40_RS15655	552	183	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3326810	3327529	+							ATE40_RS15660	720		old_locus_tag=ATE40_015660
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3326810	3327529	+	WP_063919928.1	WP_063919928.1		winged helix-turn-helix domain-containing protein			ATE40_RS15660	720	239	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3327572	3328060	-							ATE40_RS15665	489		old_locus_tag=ATE40_015665
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3327572	3328060	-	WP_063919929.1	WP_063919929.1		hypothetical protein			ATE40_RS15665	489	162	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3328044	3328808	-							ATE40_RS15670	765		old_locus_tag=ATE40_015670
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3328044	3328808	-	WP_063919930.1	WP_063919930.1		winged helix-turn-helix domain-containing protein			ATE40_RS15670	765	254	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3328959	3329372	-							ATE40_RS24960	414		
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3328959	3329372	-	WP_244889048.1	WP_244889048.1		PDZ domain-containing protein			ATE40_RS24960	414	137	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3329378	3329974	-							ATE40_RS24965	597		
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3329378	3329974	-	WP_244889049.1	WP_244889049.1		trypsin-like peptidase domain-containing protein			ATE40_RS24965	597	198	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3330301	3331713	+							ATE40_RS15680	1413		old_locus_tag=ATE40_015680
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3330301	3331713	+	WP_063919931.1	WP_063919931.1		PTS transporter subunit EIIC			ATE40_RS15680	1413	470	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3331743	3333488	+							ATE40_RS15685	1746		old_locus_tag=ATE40_015685
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3331743	3333488	+	WP_063919932.1	WP_063919932.1		sulfatase			ATE40_RS15685	1746	581	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3333543	3334259	+							ATE40_RS15690	717		old_locus_tag=ATE40_015690
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3333543	3334259	+	WP_015378844.1	WP_015378844.1		GntR family transcriptional regulator			ATE40_RS15690	717	238	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3334256	3334588	+							ATE40_RS15695	333		old_locus_tag=ATE40_015695
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3334256	3334588	+	WP_015378845.1	WP_015378845.1		DUF202 domain-containing protein			ATE40_RS15695	333	110	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3334585	3334917	+							ATE40_RS15700	333		old_locus_tag=ATE40_015700
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3334585	3334917	+	WP_015378846.1	WP_015378846.1		DUF202 domain-containing protein			ATE40_RS15700	333	110	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3334932	3336233	+							ATE40_RS15705	1302		old_locus_tag=ATE40_015705
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3334932	3336233	+	WP_063919933.1	WP_063919933.1		anaerobic sulfatase maturase			ATE40_RS15705	1302	433	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3336281	3336964	-							ATE40_RS15710	684		old_locus_tag=ATE40_015710
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3336281	3336964	-	WP_063919934.1	WP_063919934.1		fimbria/pilus chaperone family protein			ATE40_RS15710	684	227	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3336981	3339296	-							ATE40_RS15715	2316		old_locus_tag=ATE40_015715
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3336981	3339296	-	WP_244889050.1	WP_244889050.1		fimbria/pilus outer membrane usher protein			ATE40_RS15715	2316	771	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3339430	3340065	-							ATE40_RS15720	636		old_locus_tag=ATE40_015720
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3339430	3340065	-	WP_063919935.1	WP_063919935.1		DUF1120 domain-containing protein			ATE40_RS15720	636	211	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3340114	3340752	-							ATE40_RS15725	639		old_locus_tag=ATE40_015725
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3340114	3340752	-	WP_063919936.1	WP_063919936.1		DUF1120 domain-containing protein			ATE40_RS15725	639	212	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3340913	3341524	-							ATE40_RS15730	612		old_locus_tag=ATE40_015730
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3340913	3341524	-	WP_015378852.1	WP_015378852.1		DUF1120 domain-containing protein			ATE40_RS15730	612	203	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3342146	3342598	-							ATE40_RS15735	453		old_locus_tag=ATE40_015735
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3342146	3342598	-	WP_084799208.1	WP_084799208.1		GNAT family N-acetyltransferase			ATE40_RS15735	453	150	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3342699	3343433	+							ATE40_RS15740	735		old_locus_tag=ATE40_015740
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3342699	3343433	+	WP_063919938.1	WP_063919938.1		class I SAM-dependent methyltransferase			ATE40_RS15740	735	244	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3343504	3344004	-							ATE40_RS15745	501		old_locus_tag=ATE40_015745
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3343504	3344004	-	WP_063919939.1	WP_063919939.1		GNAT family N-acetyltransferase			ATE40_RS15745	501	166	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3344090	3345016	+							ATE40_RS15750	927		old_locus_tag=ATE40_015750
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3344090	3345016	+	WP_063919940.1	WP_063919940.1		LysR substrate-binding domain-containing protein			ATE40_RS15750	927	308	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3345011	3345526	-							ATE40_RS15755	516		old_locus_tag=ATE40_015755
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3345011	3345526	-	WP_063919941.1	WP_063919941.1		DUF1543 domain-containing protein			ATE40_RS15755	516	171	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3345647	3345829	+							ATE40_RS15760	183		old_locus_tag=ATE40_015760
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3345647	3345829	+	WP_019452265.1	WP_019452265.1		DUF2158 domain-containing protein			ATE40_RS15760	183	60	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3345862	3346140	-							ATE40_RS15765	279		old_locus_tag=ATE40_015765
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3345862	3346140	-	WP_019452264.1	WP_019452264.1		N-acetyltransferase			ATE40_RS15765	279	92	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3346142	3346372	-							ATE40_RS15770	231		old_locus_tag=ATE40_015770
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3346142	3346372	-	WP_025159532.1	WP_025159532.1		(4Fe-4S)-binding protein			ATE40_RS15770	231	76	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3346565	3346978	+							ATE40_RS15775	414		old_locus_tag=ATE40_015775
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3346565	3346978	+	WP_019452262.1	WP_019452262.1		DoxX family protein			ATE40_RS15775	414	137	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3347029	3347601	-					smrA		ATE40_RS15780	573		old_locus_tag=ATE40_015780
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3347029	3347601	-	WP_063919942.1	WP_063919942.1		DNA endonuclease SmrA	smrA		ATE40_RS15780	573	190	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3347786	3348121	+							ATE40_RS15785	336		old_locus_tag=ATE40_015785
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3347786	3348121	+	WP_063919943.1	WP_063919943.1		MbeD/MobD like protein			ATE40_RS15785	336	111	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3348189	3348635	+							ATE40_RS15790	447		old_locus_tag=ATE40_015790
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3348189	3348635	+	WP_063919944.1	WP_063919944.1		DUF1198 family protein			ATE40_RS15790	447	148	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3348663	3349001	-							ATE40_RS15795	339		old_locus_tag=ATE40_015795
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3348663	3349001	-	WP_019455568.1	WP_019455568.1		DUF2002 family protein			ATE40_RS15795	339	112	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3349104	3350276	-							ATE40_RS15800	1173		old_locus_tag=ATE40_015800
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3349104	3350276	-	WP_084799174.1	WP_084799174.1		MFS transporter			ATE40_RS15800	1173	390	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3350371	3351351	-							ATE40_RS15805	981		old_locus_tag=ATE40_015805
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3350371	3351351	-	WP_244889051.1	WP_244889051.1		helix-turn-helix domain-containing protein			ATE40_RS15805	981	326	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3351487	3352566	+							ATE40_RS15810	1080		old_locus_tag=ATE40_015810
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3351487	3352566	+	WP_244889052.1	WP_244889052.1		dienelactone hydrolase			ATE40_RS15810	1080	359	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3352526	3353422	-							ATE40_RS15815	897		old_locus_tag=ATE40_015815
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3352526	3353422	-	WP_063919948.1	WP_063919948.1		LysR family transcriptional regulator			ATE40_RS15815	897	298	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3353528	3354910	+							ATE40_RS15820	1383		old_locus_tag=ATE40_015820
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3353528	3354910	+	WP_063919949.1	WP_063919949.1		MFS transporter			ATE40_RS15820	1383	460	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3354907	3355287	+							ATE40_RS15825	381		old_locus_tag=ATE40_015825
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3354907	3355287	+	WP_063919950.1	WP_063919950.1		DUF4440 domain-containing protein			ATE40_RS15825	381	126	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3355483	3355833	-					asr		ATE40_RS15830	351		old_locus_tag=ATE40_015830
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3355483	3355833	-	WP_004928953.1	WP_004928953.1		acid resistance repetitive basic protein Asr	asr		ATE40_RS15830	351	116	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3356033	3357001	+							ATE40_RS15835	969		old_locus_tag=ATE40_015835
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3356033	3357001	+	WP_063919951.1	WP_063919951.1		nickel transporter			ATE40_RS15835	969	322	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3357093	3357401	+							ATE40_RS15840	309		old_locus_tag=ATE40_015840
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3357093	3357401	+	WP_004928950.1	WP_004928950.1		YqjD family protein			ATE40_RS15840	309	102	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3357463	3358893	-							ATE40_RS15845	1431		old_locus_tag=ATE40_015845
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3357463	3358893	-	WP_063919952.1	WP_063919952.1		PLP-dependent aminotransferase family protein			ATE40_RS15845	1431	476	
