# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2027077	2027595	+	WP_015377481.1	WP_015377481.1		non-heme ferritin	ftnA		E5D60_RS09655	519	172	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2027888	2028304	+					yobA		E5D60_RS09660	417		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2027888	2028304	+	WP_046686875.1	WP_046686875.1		CopC domain-containing protein YobA	yobA		E5D60_RS09660	417	138	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2028307	2029188	+					copD		E5D60_RS09665	882		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2028307	2029188	+	WP_033633334.1	WP_033633334.1		copper homeostasis membrane protein CopD	copD		E5D60_RS09665	882	293	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2029258	2029599	+							E5D60_RS09670	342		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2029258	2029599	+	WP_033633333.1	WP_033633333.1		YebY family protein			E5D60_RS09670	342	113	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2029883	2030971	-							E5D60_RS09675	1089		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2029883	2030971	-	WP_135638008.1	WP_135638008.1		tyrosine-type recombinase/integrase			E5D60_RS09675	1089	362	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2031091	2031309	-							E5D60_RS09680	219		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2031091	2031309	-	WP_071844562.1	WP_071844562.1		ogr/Delta-like zinc finger family protein			E5D60_RS09680	219	72	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2031383	2032480	-							E5D60_RS09685	1098		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2031383	2032480	-	WP_135638010.1	WP_135638010.1		phage late control D family protein			E5D60_RS09685	1098	365	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2032477	2032941	-							E5D60_RS09690	465		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2032477	2032941	-	WP_135638012.1	WP_135638012.1		phage tail protein			E5D60_RS09690	465	154	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2032938	2035481	-							E5D60_RS09695	2544		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2032938	2035481	-	WP_135638014.1	WP_135638014.1		phage tail tape measure protein			E5D60_RS09695	2544	847	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2035474	2035593	-							E5D60_RS09700	120		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2035474	2035593	-	WP_071844561.1	WP_071844561.1		GpE family phage tail protein			E5D60_RS09700	120	39	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2035608	2035898	-							E5D60_RS09705	291		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2035608	2035898	-	WP_135638016.1	WP_135638016.1		phage tail assembly protein			E5D60_RS09705	291	96	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2035959	2036474	-							E5D60_RS09710	516		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2035959	2036474	-	WP_121535954.1	WP_121535954.1		phage major tail tube protein			E5D60_RS09710	516	171	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2036485	2037660	-							E5D60_RS09715	1176		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2036485	2037660	-	WP_135638018.1	WP_135638018.1		phage tail sheath protein			E5D60_RS09715	1176	391	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2037856	2038368	-							E5D60_RS09720	513		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2037856	2038368	-	WP_244934962.1	WP_244934962.1		tail fiber assembly protein			E5D60_RS09720	513	170	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2038365	2039717	-							E5D60_RS09725	1353		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2038365	2039717	-	WP_135638020.1	WP_135638020.1		phage tail protein			E5D60_RS09725	1353	450	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2039723	2039992	-							E5D60_RS09730	270		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2039723	2039992	-	WP_135638022.1	WP_135638022.1		hypothetical protein			E5D60_RS09730	270	89	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2039989	2042331	-							E5D60_RS09735	2343		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2039989	2042331	-	WP_135638024.1	WP_135638024.1		phage tail protein			E5D60_RS09735	2343	780	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2042328	2042933	-							E5D60_RS09740	606		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2042328	2042933	-	WP_135638026.1	WP_135638026.1		phage tail protein I			E5D60_RS09740	606	201	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2042926	2043834	-							E5D60_RS09745	909		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2042926	2043834	-	WP_135638028.1	WP_135638028.1		baseplate assembly protein			E5D60_RS09745	909	302	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2043831	2044181	-							E5D60_RS09750	351		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2043831	2044181	-	WP_135638030.1	WP_135638030.1		GPW/gp25 family protein			E5D60_RS09750	351	116	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2044178	2044771	-							E5D60_RS09755	594		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2044178	2044771	-	WP_135638792.1	WP_135638792.1		phage baseplate assembly protein V			E5D60_RS09755	594	197	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2044906	2045817	+							E5D60_RS09760	912		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2044906	2045817	+	WP_135638032.1	WP_135638032.1		hypothetical protein			E5D60_RS09760	912	303	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2045913	2046359	-							E5D60_RS09765	447		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2045913	2046359	-	WP_135638034.1	WP_135638034.1		phage virion morphogenesis protein			E5D60_RS09765	447	148	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2046352	2046783	-							E5D60_RS09770	432		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2046352	2046783	-	WP_089187101.1	WP_089187101.1		phage tail protein			E5D60_RS09770	432	143	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2046746	2047006	-					lysC		E5D60_RS25220	261		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2046746	2047006	-	WP_135638035.1	WP_135638035.1		Rz1-like lysis system protein LysC	lysC		E5D60_RS25220	261	86	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2046891	2047349	-					lysB		E5D60_RS25280	459		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2046891	2047349	-	WP_135638038.1	WP_135638038.1		Rz-like lysis system protein LysB	lysB		E5D60_RS25280	459	152	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2047346	2047843	-							E5D60_RS09785	498		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2047346	2047843	-	WP_135638040.1	WP_135638040.1		glycoside hydrolase family 104 protein			E5D60_RS09785	498	165	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2047818	2048150	-							E5D60_RS09790	333		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2047818	2048150	-	WP_135638042.1	WP_135638042.1		phage holin family protein			E5D60_RS09790	333	110	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2048153	2048521	-							E5D60_RS09795	369		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2048153	2048521	-	WP_135638044.1	WP_135638044.1		putative holin			E5D60_RS09795	369	122	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2048526	2048729	-							E5D60_RS09800	204		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2048526	2048729	-	WP_046373880.1	WP_046373880.1		tail protein X			E5D60_RS09800	204	67	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2048729	2049193	-							E5D60_RS09805	465		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2048729	2049193	-	WP_135638046.1	WP_135638046.1		head completion/stabilization protein			E5D60_RS09805	465	154	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2049292	2049954	-							E5D60_RS09810	663		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2049292	2049954	-	WP_217266613.1	WP_217266613.1		terminase endonuclease subunit			E5D60_RS09810	663	220	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2049966	2051030	-							E5D60_RS09815	1065		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2049966	2051030	-	WP_135638047.1	WP_135638047.1		phage major capsid protein, P2 family			E5D60_RS09815	1065	354	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2051091	2051924	-							E5D60_RS09820	834		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2051091	2051924	-	WP_135638049.1	WP_135638049.1		GPO family capsid scaffolding protein			E5D60_RS09820	834	277	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2052068	2053834	+							E5D60_RS09825	1767		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2052068	2053834	+	WP_135638051.1	WP_135638051.1		terminase ATPase subunit family protein			E5D60_RS09825	1767	588	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2053835	2054884	+							E5D60_RS09830	1050		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2053835	2054884	+	WP_135638053.1	WP_135638053.1		phage portal protein			E5D60_RS09830	1050	349	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2054946	2055239	-							E5D60_RS09835	294		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2054946	2055239	-	WP_135638796.1	WP_135638796.1		hypothetical protein			E5D60_RS09835	294	97	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2055346	2056011	-							E5D60_RS09840	666		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2055346	2056011	-	WP_135638055.1	WP_135638055.1		hypothetical protein			E5D60_RS09840	666	221	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2056011	2056430	-							E5D60_RS09845	420		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2056011	2056430	-	WP_244934963.1	WP_244934963.1		hypothetical protein			E5D60_RS09845	420	139	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2056458	2057564	-							E5D60_RS09850	1107		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2056458	2057564	-	WP_135638059.1	WP_135638059.1		hypothetical protein			E5D60_RS09850	1107	368	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2057641	2057781	-							E5D60_RS25095	141		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2057641	2057781	-	WP_174262910.1	WP_174262910.1		hypothetical protein			E5D60_RS25095	141	46	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2057906	2058088	-							E5D60_RS09860	183		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2057906	2058088	-	WP_060429994.1	WP_060429994.1		hypothetical protein			E5D60_RS09860	183	60	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2058229	2060703	-							E5D60_RS09865	2475		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2058229	2060703	-	WP_135638061.1	WP_135638061.1		replication endonuclease			E5D60_RS09865	2475	824	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2060700	2061626	-							E5D60_RS09870	927		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2060700	2061626	-	WP_135638063.1	WP_135638063.1		DNA cytosine methyltransferase			E5D60_RS09870	927	308	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2061613	2061843	-							E5D60_RS09875	231		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2061613	2061843	-	WP_135638065.1	WP_135638065.1		hypothetical protein			E5D60_RS09875	231	76	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2061837	2062661	-							E5D60_RS09880	825		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2061837	2062661	-	WP_135638067.1	WP_135638067.1		DNA adenine methylase			E5D60_RS09880	825	274	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2062664	2062882	-							E5D60_RS09885	219		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2062664	2062882	-	WP_135638070.1	WP_135638070.1		TraR/DksA family transcriptional regulator			E5D60_RS09885	219	72	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2062882	2063154	-							E5D60_RS09890	273		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2062882	2063154	-	WP_135638072.1	WP_135638072.1		DUF2732 family protein			E5D60_RS09890	273	90	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2063221	2063574	-							E5D60_RS09895	354		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2063221	2063574	-	WP_135638074.1	WP_135638074.1		DUF5347 domain-containing protein			E5D60_RS09895	354	117	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2063538	2063747	-							E5D60_RS09900	210		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2063538	2063747	-	WP_072269748.1	WP_072269748.1		DUF2724 domain-containing protein			E5D60_RS09900	210	69	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2063758	2064267	-							E5D60_RS09905	510		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2063758	2064267	-	WP_135638076.1	WP_135638076.1		phage regulatory CII family protein			E5D60_RS09905	510	169	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2064299	2064682	-							E5D60_RS09910	384		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2064299	2064682	-	WP_135638078.1	WP_135638078.1		hypothetical protein			E5D60_RS09910	384	127	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2064787	2065644	+							E5D60_RS09915	858		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2064787	2065644	+	WP_135638080.1	WP_135638080.1		phage repressor protein CI			E5D60_RS09915	858	285	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2065646	2066356	+							E5D60_RS09920	711		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2065646	2066356	+	WP_135638082.1	WP_135638082.1		hypothetical protein			E5D60_RS09920	711	236	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2066472	2067266	+							E5D60_RS09925	795		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2066472	2067266	+	WP_244934964.1	WP_244934964.1		hypothetical protein			E5D60_RS09925	795	264	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2067806	2068210	+							E5D60_RS09930	405		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2067806	2068210	+	WP_033633332.1	WP_033633332.1		hypothetical protein			E5D60_RS09930	405	134	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2068207	2068425	-							E5D60_RS09935	219		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2068207	2068425	-	WP_004940942.1	WP_004940942.1		hypothetical protein			E5D60_RS09935	219	72	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2068500	2068850	-							E5D60_RS09940	351		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2068500	2068850	-	WP_004940946.1	WP_004940946.1		hypothetical protein			E5D60_RS09940	351	116	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2069099	2069449	+							E5D60_RS09945	351		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2069099	2069449	+	WP_033633331.1	WP_033633331.1		DUF4377 domain-containing protein			E5D60_RS09945	351	116	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2069500	2069883	-							E5D60_RS09950	384		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2069500	2069883	-	WP_033633330.1	WP_033633330.1		hypothetical protein			E5D60_RS09950	384	127	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2070088	2071287	+							E5D60_RS09955	1200		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2070088	2071287	+	WP_016928134.1	WP_016928134.1		trans-2-enoyl-CoA reductase family protein			E5D60_RS09955	1200	399	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2071903	2072208	+							E5D60_RS09965	306		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2071903	2072208	+	WP_004940954.1	WP_004940954.1		hypothetical protein			E5D60_RS09965	306	101	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2072257	2072592	+							E5D60_RS09970	336		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2072257	2072592	+	WP_033633329.1	WP_033633329.1		hypothetical protein			E5D60_RS09970	336	111	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2072630	2073349	-					dcuR		E5D60_RS09975	720		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2072630	2073349	-	WP_033633328.1	WP_033633328.1		two-component system response regulator DcuR	dcuR		E5D60_RS09975	720	239	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2073342	2074955	-							E5D60_RS09980	1614		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2073342	2074955	-	WP_033633327.1	WP_033633327.1		sensor histidine kinase			E5D60_RS09980	1614	537	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2075081	2075923	-							E5D60_RS09985	843		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2075081	2075923	-	WP_015377543.1	WP_015377543.1		deoxyribose-phosphate aldolase/phospho-2-dehydro-3-deoxyheptonate aldolase			E5D60_RS09985	843	280	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2076408	2077337	+							E5D60_RS09990	930		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2076408	2077337	+	WP_016928128.1	WP_016928128.1		sugar ABC transporter substrate-binding protein			E5D60_RS09990	930	309	
